Block	geneID1	chr1	start_pos1	end_pos1	geneID2	chr2	start_pos2	end_pos2	ka_NG86	ks_NG86	ka_YN00	ks_YN00
1	Zo_SA_chr01A_4068	chr01A	190539955	190540532	Zo_SB_chr01B_4063	chr01B	167568833	167569430	0.0192	0.0417	0.0207	0.035
1	Zo_SA_chr01A_4069	chr01A	190555669	190561109	Zo_SB_chr01B_4067	chr01B	167590193	167604943	0.0029	0.0308	0.003	0.0297
1	Zo_SA_chr01A_4077	chr01A	190625239	190630880	Zo_SB_chr01B_4101	chr01B	167907558	167924780	0.0261	0.0395	0.0252	0.0442
1	Zo_SA_chr01A_4078	chr01A	190643700	190652304	Zo_SB_chr01B_4102	chr01B	167958879	167960372	0.0114	0.0172	0.0123	0.0138
1	Zo_SA_chr01A_4080	chr01A	190658716	190660579	Zo_SB_chr01B_4103	chr01B	167960413	167965282	0.0236	0.0162	0.0238	0.0159
1	Zo_SA_chr01A_4083	chr01A	190750017	190753580	Zo_SB_chr01B_4104	chr01B	167968322	167971875	0.0037	0.0199	0.0041	0.015
1	Zo_SA_chr01A_4084	chr01A	190760102	190764291	Zo_SB_chr01B_4105	chr01B	167984647	167986309	0.0291	0.0604	0.0293	0.0591
1	Zo_SA_chr01A_4085	chr01A	190768587	190772050	Zo_SB_chr01B_4106	chr01B	167992356	167993707	0.004	0.018	0.004	0.0193
1	Zo_SA_chr01A_4086	chr01A	190773810	190780053	Zo_SB_chr01B_4107	chr01B	167995977	168002865	0.008	0.0281	0.0076	0.0348
1	Zo_SA_chr01A_4087	chr01A	190775606	190780425	Zo_SB_chr01B_4108	chr01B	167998843	168002203	0.0039	0.0171	0.0041	0.0157
1	Zo_SA_chr01A_4089	chr01A	190821236	190858941	Zo_SB_chr01B_4109	chr01B	168121014	168121469	0.0536	0.1045	0.0454	0.22
1	Zo_SA_chr01A_4090	chr01A	190898352	190905185	Zo_SB_chr01B_4110	chr01B	168127815	168131994	0.0249	0.0355	0.0263	0.031
1	Zo_SA_chr01A_4091	chr01A	190905861	190915426	Zo_SB_chr01B_4111	chr01B	168132777	168142257	0.0014	0.0325	0.0015	0.0303
1	Zo_SA_chr01A_4095	chr01A	190927217	190928720	Zo_SB_chr01B_4115	chr01B	168153691	168155242	0.0078	0.0138	0.0076	0.0149
1	Zo_SA_chr01A_4096	chr01A	190930455	190932909	Zo_SB_chr01B_4116	chr01B	168156970	168157704	0.0075	0.0262	0.0067	0.0395
1	Zo_SA_chr01A_4099	chr01A	190952741	190954641	Zo_SB_chr01B_4121	chr01B	168181072	168182954	0.0	0.0574	-0.0	0.0669
1	Zo_SA_chr01A_4100	chr01A	190955017	190956456	Zo_SB_chr01B_4122	chr01B	168183201	168184749	0.0091	0.0138	0.0089	0.0149
1	Zo_SA_chr01A_4102	chr01A	190971784	190974413	Zo_SB_chr01B_4124	chr01B	168199693	168201963	0.0056	0.0221	0.0049	0.0355
1	Zo_SA_chr01A_4104	chr01A	190994989	190997235	Zo_SB_chr01B_4125	chr01B	168228964	168231222	0.0087	0.0165	0.0078	0.0253
1	Zo_SA_chr01A_4105	chr01A	190998403	191003348	Zo_SB_chr01B_4126	chr01B	168232176	168237445	0.0161	0.0201	0.0168	0.0175
1	Zo_SA_chr01A_4107	chr01A	191067701	191071137	Zo_SB_chr01B_4127	chr01B	168269836	168273378	0.0022	0.0191	0.0023	0.0173
1	Zo_SA_chr01A_4108	chr01A	191071832	191079947	Zo_SB_chr01B_4128	chr01B	168274025	168282094	0.0021	0.0259	0.0023	0.0216
1	Zo_SA_chr01A_4109	chr01A	191080156	191082012	Zo_SB_chr01B_4129	chr01B	168282636	168299962	0.088	0.1072	0.0874	0.1102
1	Zo_SA_chr01A_4110	chr01A	191129683	191135443	Zo_SB_chr01B_4130	chr01B	168313476	168319276	0.0046	0.0295	0.0048	0.0249
1	Zo_SA_chr01A_4111	chr01A	191205986	191209068	Zo_SB_chr01B_4131	chr01B	168333730	168338647	0.0194	0.0313	0.0193	0.0324
1	Zo_SA_chr01A_4112	chr01A	191239395	191247465	Zo_SB_chr01B_4132	chr01B	168356124	168364282	0.0084	0.0633	0.0089	0.0538
1	Zo_SA_chr01A_4113	chr01A	191241478	191249358	Zo_SB_chr01B_4133	chr01B	168358234	168366263	0.0407	0.0575	0.0411	0.0558
1	Zo_SA_chr01A_4114	chr01A	191286957	191292034	Zo_SB_chr01B_4137	chr01B	168411853	168416944	0.007	0.0285	0.0073	0.025
1	Zo_SA_chr01A_4115	chr01A	191294633	191297190	Zo_SB_chr01B_4138	chr01B	168419166	168421723	0.0106	0.0261	0.0114	0.0214
1	Zo_SA_chr01A_4117	chr01A	191324486	191328273	Zo_SB_chr01B_4139	chr01B	168441217	168445369	0.0046	0.0172	0.0047	0.0156
1	Zo_SA_chr01A_4118	chr01A	191330617	191331882	Zo_SB_chr01B_4140	chr01B	168447533	168448801	0.0063	0.0403	0.0057	0.0588
1	Zo_SA_chr01A_4119	chr01A	191356825	191363898	Zo_SB_chr01B_4141	chr01B	168479323	168486391	0.0035	0.0265	0.0033	0.0334
1	Zo_SA_chr01A_4120	chr01A	191366438	191367526	Zo_SB_chr01B_4142	chr01B	168490230	168491318	0.0062	0.0218	0.0055	0.0358
1	Zo_SA_chr01A_4121	chr01A	191373365	191374823	Zo_SB_chr01B_4143	chr01B	168496113	168497551	0.0092	0.0446	0.0086	0.0568
1	Zo_SA_chr01A_4122	chr01A	191463687	191478560	Zo_SB_chr01B_4146	chr01B	168540742	168542898	0.0421	0.0752	0.0423	0.0741
1	Zo_SA_chr01A_4123	chr01A	191493103	191493651	Zo_SB_chr01B_4147	chr01B	168562527	168563069	0.0131	0.0396	0.0113	0.0686
1	Zo_SA_chr01A_4124	chr01A	191495390	191497142	Zo_SB_chr01B_4148	chr01B	168564247	168564685	0.1718	0.2582	0.1692	0.2739
1	Zo_SA_chr01A_4125	chr01A	191501255	191530242	Zo_SB_chr01B_4149	chr01B	168567047	168597032	0.0024	0.0163	0.0023	0.018
1	Zo_SA_chr01A_4126	chr01A	191550211	191555954	Zo_SB_chr01B_4150	chr01B	168621014	168627226	0.214	0.2946	0.2184	0.2819
1	Zo_SA_chr01A_4128	chr01A	191557640	191561924	Zo_SB_chr01B_4151	chr01B	168628190	168632502	0.0155	0.0	0.015	-0.0
1	Zo_SA_chr01A_4129	chr01A	191566923	191571520	Zo_SB_chr01B_4152	chr01B	168636569	168641946	0.0238	0.0573	0.0235	0.0603
1	Zo_SA_chr01A_4130	chr01A	191603750	191607688	Zo_SB_chr01B_4153	chr01B	168662099	168666759	0.0151	0.0376	0.0152	0.0369
1	Zo_SA_chr01A_4132	chr01A	191615963	191617024	Zo_SB_chr01B_4154	chr01B	168672958	168674019	0.0	0.0603	-0.0	0.0572
1	Zo_SA_chr01A_4133	chr01A	191618344	191621769	Zo_SB_chr01B_4155	chr01B	168676218	168681119	0.0149	0.0301	0.0147	0.0316
1	Zo_SA_chr01A_4134	chr01A	191623735	191626193	Zo_SB_chr01B_4156	chr01B	168681508	168683937	0.1213	0.2075	0.1153	0.2614
1	Zo_SA_chr01A_4135	chr01A	191642741	191644108	Zo_SB_chr01B_4157	chr01B	168690215	168693089	0.032	0.062	0.0323	0.0599
1	Zo_SA_chr01A_4136	chr01A	191644784	191645536	Zo_SB_chr01B_4158	chr01B	168692228	168692980	0.0096	0.0	0.0104	-0.0
1	Zo_SA_chr01A_4137	chr01A	191646822	191650994	Zo_SB_chr01B_4159	chr01B	168694628	168700759	0.0389	0.0758	0.038	0.0836
1	Zo_SA_chr01A_4138	chr01A	191662614	191664004	Zo_SB_chr01B_4161	chr01B	168705232	168707460	0.0607	0.099	0.0542	0.1661
1	Zo_SA_chr01A_4139	chr01A	191667892	191669050	Zo_SB_chr01B_4162	chr01B	168711417	168712500	0.0157	0.0267	0.015	0.0316
1	Zo_SA_chr01A_4140	chr01A	191678677	191685106	Zo_SB_chr01B_4164	chr01B	168754263	168759901	0.3058	0.4401	0.308	0.4485
1	Zo_SA_chr01A_4141	chr01A	191684524	191688607	Zo_SB_chr01B_4165	chr01B	168761169	168765273	0.0011	0.0241	0.0011	0.0197
1	Zo_SA_chr01A_4142	chr01A	191829036	191829683	Zo_SB_chr01B_4167	chr01B	168839295	168839942	0.0151	0.0289	0.0124	0.07
1	Zo_SA_chr01A_4143	chr01A	191833405	191834133	Zo_SB_chr01B_4168	chr01B	168843360	168844388	0.0132	0.0159	0.0115	0.0271
1	Zo_SA_chr01A_4144	chr01A	191835746	191844860	Zo_SB_chr01B_4169	chr01B	168845998	168854791	0.0034	0.0239	0.0034	0.024
1	Zo_SA_chr01A_4145	chr01A	191846894	191848776	Zo_SB_chr01B_4170	chr01B	168856779	168858660	0.0043	0.0194	0.0046	0.0159
1	Zo_SA_chr01A_4146	chr01A	191864908	191871781	Zo_SB_chr01B_4171	chr01B	168875003	168881818	0.0013	0.0122	0.0013	0.0145
1	Zo_SA_chr01A_4147	chr01A	191870145	191877771	Zo_SB_chr01B_4172	chr01B	168880182	168887710	0.1896	0.26	0.1897	0.2635
1	Zo_SA_chr01A_4149	chr01A	191887451	191892668	Zo_SB_chr01B_4173	chr01B	168895250	168900470	0.0015	0.0033	0.0014	0.0041
1	Zo_SA_chr01A_4150	chr01A	191897375	191902134	Zo_SB_chr01B_4174	chr01B	168903260	168907867	0.0114	0.0347	0.012	0.0296
1	Zo_SA_chr01A_4154	chr01A	191994080	191997366	Zo_SB_chr01B_4176	chr01B	168978414	168981540	0.0394	0.0322	0.0405	0.0297
1	Zo_SA_chr01A_4155	chr01A	192040797	192042802	Zo_SB_chr01B_4177	chr01B	169028101	169029361	0.3413	0.6011	0.3289	0.8568
1	Zo_SA_chr01A_4156	chr01A	192042860	192064866	Zo_SB_chr01B_4178	chr01B	169028964	169043967	0.1171	0.1982	0.1246	0.1685
1	Zo_SA_chr01A_4158	chr01A	192074607	192076714	Zo_SB_chr01B_4179	chr01B	169052601	169054730	0.005	0.0304	0.0053	0.0252
1	Zo_SA_chr01A_4159	chr01A	192074758	192078225	Zo_SB_chr01B_4180	chr01B	169053113	169056249	0.1777	0.2656	0.1729	0.2972
1	Zo_SA_chr01A_4160	chr01A	192079216	192083971	Zo_SB_chr01B_4181	chr01B	169057291	169059167	0.0415	0.0659	0.0433	0.0581
1	Zo_SA_chr01A_4161	chr01A	192089349	192097151	Zo_SB_chr01B_4182	chr01B	169062311	169070906	0.0051	0.034	0.0056	0.0269
1	Zo_SA_chr01A_4162	chr01A	192099787	192123044	Zo_SB_chr01B_4183	chr01B	169075694	169101200	0.1327	0.1907	0.1296	0.2106
1	Zo_SA_chr01A_4165	chr01A	192184313	192186791	Zo_SB_chr01B_4184	chr01B	169111602	169114405	0.1442	0.1798	0.1462	0.173
1	Zo_SA_chr01A_4166	chr01A	192191690	192192010	Zo_SB_chr01B_4185	chr01B	169118678	169118992	0.0	0.0711	-0.0	0.0689
1	Zo_SA_chr01A_4167	chr01A	192193535	192196598	Zo_SB_chr01B_4186	chr01B	169120491	169123760	0.0102	0.019	0.0113	0.0146
1	Zo_SA_chr01A_4168	chr01A	192196562	192203902	Zo_SB_chr01B_4187	chr01B	169123115	169129933	0.0	0.0376	-0.0	0.0279
1	Zo_SA_chr01A_4169	chr01A	192209048	192211456	Zo_SB_chr01B_4188	chr01B	169134585	169136736	0.1653	0.2941	0.1648	0.3009
1	Zo_SA_chr01A_4170	chr01A	192266531	192272998	Zo_SB_chr01B_4193	chr01B	169194479	169200685	0.0053	0.0221	0.0056	0.0191
1	Zo_SA_chr01A_4171	chr01A	192280272	192281796	Zo_SB_chr01B_4194	chr01B	169207725	169213373	0.0206	0.0713	0.0195	0.0936
1	Zo_SA_chr01A_4172	chr01A	192297411	192301310	Zo_SB_chr01B_4195	chr01B	169215461	169219451	0.0014	0.0207	0.0015	0.0174
1	Zo_SA_chr01A_4173	chr01A	192302820	192315429	Zo_SB_chr01B_4198	chr01B	169286160	169290199	0.0051	0.0236	0.0052	0.0223
1	Zo_SA_chr01A_4175	chr01A	192331553	192334273	Zo_SB_chr01B_4200	chr01B	169321079	169326376	0.2335	0.4342	0.2288	0.5033
1	Zo_SA_chr01A_4177	chr01A	192567423	192574926	Zo_SB_chr01B_4201	chr01B	169394275	169396482	0.0078	0.033	0.0084	0.0271
1	Zo_SA_chr01A_4178	chr01A	192567447	192598221	Zo_SB_chr01B_4202	chr01B	169394300	169409670	0.01	0.0193	0.0095	0.0232
1	Zo_SA_chr01A_4179	chr01A	192624802	192631632	Zo_SB_chr01B_4204	chr01B	169438255	169449287	0.0	0.0227	-0.0	0.017
1	Zo_SA_chr01A_4180	chr01A	192631294	192640241	Zo_SB_chr01B_4205	chr01B	169448941	169458376	0.0507	0.0794	0.052	0.0733
1	Zo_SA_chr01A_4181	chr01A	192642762	192643316	Zo_SB_chr01B_4206	chr01B	169467575	169468126	0.0126	0.0343	0.0112	0.0534
1	Zo_SA_chr01A_4182	chr01A	192644606	192650707	Zo_SB_chr01B_4207	chr01B	169468453	169474546	0.0938	0.1279	0.0911	0.1426
1	Zo_SA_chr01A_4183	chr01A	192657486	192658612	Zo_SB_chr01B_4208	chr01B	169481057	169482173	0.0044	0.0308	0.0046	0.0271
1	Zo_SA_chr01A_4184	chr01A	192659765	192663261	Zo_SB_chr01B_4209	chr01B	169483554	169486760	0.0028	0.0218	0.0029	0.0188
1	Zo_SA_chr01A_4185	chr01A	192674788	192680082	Zo_SB_chr01B_4210	chr01B	169486881	169499951	0.0065	0.0133	0.0068	0.0117
1	Zo_SA_chr01A_4187	chr01A	192710837	192714655	Zo_SB_chr01B_4211	chr01B	169512349	169516095	0.0957	0.1468	0.0961	0.1456
1	Zo_SA_chr01A_4188	chr01A	192716535	192718161	Zo_SB_chr01B_4212	chr01B	169517961	169519584	0.0013	0.0495	0.0012	0.0564
1	Zo_SA_chr01A_4189	chr01A	192733263	192736400	Zo_SB_chr01B_4213	chr01B	169521722	169526342	0.1386	0.247	0.1383	0.25
1	Zo_SA_chr01A_4190	chr01A	192738120	192739788	Zo_SB_chr01B_4214	chr01B	169527986	169529653	0.0113	0.0214	0.012	0.0179
1	Zo_SA_chr01A_4191	chr01A	192759690	192761902	Zo_SB_chr01B_4215	chr01B	169555275	169557670	0.0	0.056	-0.0	0.0478
1	Zo_SA_chr01A_4193	chr01A	192769904	192787524	Zo_SB_chr01B_4216	chr01B	169566122	169584514	0.0117	0.0161	0.0121	0.0148
1	Zo_SA_chr01A_4194	chr01A	192795024	192803696	Zo_SB_chr01B_4218	chr01B	169606250	169617954	0.0424	0.0958	0.0406	0.1142
1	Zo_SA_chr01A_4196	chr01A	192817045	192826873	Zo_SB_chr01B_4219	chr01B	169634948	169637308	0.0055	0.0422	0.0057	0.0387
1	Zo_SA_chr01A_4197	chr01A	192845510	192855076	Zo_SB_chr01B_4221	chr01B	169650332	169656938	0.0089	0.0104	0.009	0.0102
1	Zo_SA_chr01A_4200	chr01A	192904218	192907370	Zo_SB_chr01B_4228	chr01B	169806196	169809355	0.0339	0.0137	0.0327	0.0153
1	Zo_SA_chr01A_4208	chr01A	193077474	193086421	Zo_SB_chr01B_4231	chr01B	169935722	169937572	0.0112	0.0509	0.0112	0.0505
1	Zo_SA_chr01A_4210	chr01A	193231551	193233586	Zo_SB_chr01B_4234	chr01B	170049778	170051799	0.0051	0.0079	0.0051	0.0083
1	Zo_SA_chr01A_4212	chr01A	193313235	193314857	Zo_SB_chr01B_4236	chr01B	170097203	170098825	0.0033	0.0125	0.0033	0.0128
1	Zo_SA_chr01A_4214	chr01A	193324751	193331011	Zo_SB_chr01B_4242	chr01B	170210723	170211241	0.0911	0.2847	0.0798	0.5563
1	Zo_SA_chr01A_4224	chr01A	193434551	193436420	Zo_SB_chr01B_4243	chr01B	170211778	170213656	0.0037	0.0351	0.0035	0.0434
1	Zo_SA_chr01A_4225	chr01A	193460601	193462417	Zo_SB_chr01B_4244	chr01B	170222528	170224353	0.0065	0.0249	0.0063	0.027
1	Zo_SA_chr01A_4226	chr01A	193491851	193504083	Zo_SB_chr01B_4245	chr01B	170254224	170274135	0.0386	0.144	0.0404	0.1255
1	Zo_SA_chr01A_4228	chr01A	193523205	193528395	Zo_SB_chr01B_4246	chr01B	170274405	170285821	0.0227	0.0453	0.0231	0.0425
1	Zo_SA_chr01A_4229	chr01A	193529032	193530927	Zo_SB_chr01B_4247	chr01B	170286458	170288352	0.0	0.0156	-0.0	0.0144
1	Zo_SA_chr01A_4231	chr01A	193541850	193553771	Zo_SB_chr01B_4248	chr01B	170288596	170311110	0.068	0.1049	0.069	0.1006
1	Zo_SA_chr01A_4233	chr01A	193577294	193581884	Zo_SB_chr01B_4249	chr01B	170336145	170342184	0.0005	0.0313	0.0006	0.023
1	Zo_SA_chr01A_4234	chr01A	193584828	193587138	Zo_SB_chr01B_4250	chr01B	170340503	170345208	0.0048	0.028	0.0051	0.0249
1	Zo_SA_chr01A_4235	chr01A	193596803	193598032	Zo_SB_chr01B_4251	chr01B	170355202	170356431	0.0022	0.01	0.0021	0.0115
1	Zo_SA_chr01A_4236	chr01A	193618659	193629964	Zo_SB_chr01B_4252	chr01B	170366659	170380038	0.0034	0.0071	0.0037	0.0058
1	Zo_SA_chr01A_4239	chr01A	193687562	193688665	Zo_SB_chr01B_4257	chr01B	170512841	170513944	0.005	0.0308	0.0046	0.0418
1	Zo_SA_chr01A_4240	chr01A	193710503	193718718	Zo_SB_chr01B_4259	chr01B	170526374	170534708	0.0068	0.0342	0.0073	0.0288
1	Zo_SA_chr01A_4241	chr01A	193719161	193724554	Zo_SB_chr01B_4260	chr01B	170535119	170539840	0.0846	0.1261	0.0893	0.1089
1	Zo_SA_chr01A_4242	chr01A	193740631	193743237	Zo_SB_chr01B_4262	chr01B	170564900	170567501	0.0102	0.0431	0.0101	0.0455
1	Zo_SA_chr01A_4243	chr01A	193763573	193764226	Zo_SB_chr01B_4263	chr01B	170622769	170623434	0.002	0.0193	0.002	0.0203
1	Zo_SA_chr01A_4244	chr01A	193770950	193773235	Zo_SB_chr01B_4264	chr01B	170629496	170631784	0.0042	0.0201	0.0043	0.0191
1	Zo_SA_chr01A_4245	chr01A	193772623	193777123	Zo_SB_chr01B_4265	chr01B	170631172	170635999	0.0118	0.0228	0.0121	0.0212
1	Zo_SA_chr01A_4246	chr01A	193778650	193783548	Zo_SB_chr01B_4266	chr01B	170637296	170642083	0.0052	0.0101	0.0057	0.0079
1	Zo_SA_chr01A_4247	chr01A	193797383	193808501	Zo_SB_chr01B_4267	chr01B	170666141	170676357	0.0032	0.0122	0.0031	0.0134
1	Zo_SA_chr01A_4248	chr01A	193813987	193819222	Zo_SB_chr01B_4269	chr01B	170687487	170690088	0.0114	0.0252	0.0118	0.0228
1	Zo_SA_chr01A_4249	chr01A	193819320	193822347	Zo_SB_chr01B_4270	chr01B	170690186	170693222	0.001	0.0274	0.0009	0.0322
1	Zo_SA_chr01A_4250	chr01A	193826353	193827210	Zo_SB_chr01B_4271	chr01B	170697323	170698208	0.0062	0.0243	0.0057	0.0337
1	Zo_SA_chr01A_4253	chr01A	193872768	193889142	Zo_SB_chr01B_4272	chr01B	170717235	170734935	0.1531	0.2894	0.1549	0.2807
1	Zo_SA_chr01A_4255	chr01A	193963153	193983629	Zo_SB_chr01B_4273	chr01B	170761410	170779674	0.1235	0.1673	0.1243	0.1648
1	Zo_SA_chr01A_4258	chr01A	194062077	194063635	Zo_SB_chr01B_4277	chr01B	170848951	170850784	0.0298	0.0744	0.0333	0.0532
1	Zo_SA_chr01A_4259	chr01A	194070738	194071067	Zo_SB_chr01B_4278	chr01B	170856149	170856475	0.004	0.0	0.004	-0.0
1	Zo_SA_chr01A_4260	chr01A	194072561	194074194	Zo_SB_chr01B_4279	chr01B	170857984	170859504	0.0066	0.0213	0.0064	0.0229
1	Zo_SA_chr01A_4261	chr01A	194075466	194076125	Zo_SB_chr01B_4280	chr01B	170860745	170861398	0.0041	0.0594	0.0041	0.0574
1	Zo_SA_chr01A_4262	chr01A	194097131	194099077	Zo_SB_chr01B_4284	chr01B	170878478	170880449	0.0752	0.1081	0.0737	0.1155
1	Zo_SA_chr01A_4266	chr01A	194119709	194120985	Zo_SB_chr01B_4285	chr01B	170967776	170969051	0.0131	0.0393	0.0137	0.0345
1	Zo_SA_chr01A_4267	chr01A	194309915	194310278	Zo_SB_chr01B_4286	chr01B	171037018	171038630	0.03	0.0205	0.0306	0.0197
1	Zo_SA_chr01A_4269	chr01A	194366167	194366852	Zo_SB_chr01B_4287	chr01B	171054846	171055920	0.1375	0.2084	0.1351	0.2262
1	Zo_SA_chr01A_4270	chr01A	194368501	194370501	Zo_SB_chr01B_4288	chr01B	171057470	171059470	0.0033	0.0021	0.0036	0.0016
2	Zo_SA_chr01A_1030	chr01A	32083637	32092527	Zo_SB_chr01B_1061	chr01B	27441000	27442034	0.0997	0.1412	0.1056	0.1231
2	Zo_SA_chr01A_1029	chr01A	32082420	32086011	Zo_SB_chr01B_1062	chr01B	27448511	27451818	0.017	0.0364	0.0178	0.0321
2	Zo_SA_chr01A_1027	chr01A	32008376	32010192	Zo_SB_chr01B_1063	chr01B	27567400	27571394	0.0186	0.1068	0.0187	0.108
2	Zo_SA_chr01A_1026	chr01A	31905134	31908409	Zo_SB_chr01B_1064	chr01B	27633259	27640155	0.0018	0.0177	0.0019	0.0152
2	Zo_SA_chr01A_1025	chr01A	31870564	31892413	Zo_SB_chr01B_1065	chr01B	27652748	27677541	0.0181	0.0261	0.0177	0.0281
2	Zo_SA_chr01A_1024	chr01A	31861287	31866574	Zo_SB_chr01B_1066	chr01B	27682942	27697109	0.0	0.0061	-0.0	0.0047
3	Zo_SA_chr01A_1276	chr01A	49370381	49376194	Zo_SB_chr01B_1294	chr01B	42937904	42940827	0.1792	0.2477	0.1714	0.3039
3	Zo_SA_chr01A_1275	chr01A	49361414	49367561	Zo_SB_chr01B_1295	chr01B	42954102	42960272	0.0025	0.0072	0.0027	0.0062
3	Zo_SA_chr01A_1274	chr01A	49299708	49315165	Zo_SB_chr01B_1296	chr01B	42975679	42987504	0.0207	0.0387	0.0198	0.0461
3	Zo_SA_chr01A_1269	chr01A	48762067	48768233	Zo_SB_chr01B_1300	chr01B	43434259	43440423	0.0119	0.0406	0.012	0.0388
3	Zo_SA_chr01A_1268	chr01A	48687717	48689542	Zo_SB_chr01B_1301	chr01B	43474398	43475957	0.009	0.0084	0.0089	0.0086
4	Zo_SA_chr01A_4238	chr01A	193653031	193675313	Zo_SB_chr01B_4217	chr01B	169587659	169589962	0.0493	0.0963	0.0511	0.0862
4	Zo_SA_chr01A_4204	chr01A	193000784	193009964	Zo_SB_chr01B_4222	chr01B	169660170	169674157	0.0807	0.0768	0.0843	0.0669
4	Zo_SA_chr01A_4203	chr01A	192972263	192978318	Zo_SB_chr01B_4224	chr01B	169707013	169714941	0.0	0.0352	-0.0	0.0291
4	Zo_SA_chr01A_4202	chr01A	192948735	192959644	Zo_SB_chr01B_4225	chr01B	169745626	169757784	0.0067	0.0151	0.0067	0.015
4	Zo_SA_chr01A_4201	chr01A	192906368	192923313	Zo_SB_chr01B_4226	chr01B	169795468	169795989	0.0242	0.0301	0.0216	0.0462
5	Zo_SA_chr01A_3880	chr01A	186156645	186165691	Zo_SB_chr01B_3865	chr01B	163119176	163128485	0.0	0.0145	-0.0	0.013
5	Zo_SA_chr01A_3881	chr01A	186162666	186171387	Zo_SB_chr01B_3866	chr01B	163125462	163134221	0.0008	0.0096	0.0008	0.0079
5	Zo_SA_chr01A_3904	chr01A	186668236	186669637	Zo_SB_chr01B_3890	chr01B	163556387	163557849	0.0067	0.0258	0.0065	0.0282
5	Zo_SA_chr01A_3916	chr01A	186939244	186941714	Zo_SB_chr01B_3902	chr01B	163838002	163842376	0.069	0.1765	0.0662	0.2147
5	Zo_SA_chr01A_3929	chr01A	187250679	187289666	Zo_SB_chr01B_3915	chr01B	164244063	164249847	0.0563	0.072	0.0571	0.0691
6	Zo_SA_chr02A_2	chr02A	9173	13077	Zo_SB_chr02B_2	chr02B	13308	16016	0.1005	0.252	0.1056	0.2276
6	Zo_SA_chr02A_5	chr02A	210384	219123	Zo_SB_chr02B_6	chr02B	161513	173681	0.1783	0.29	0.177	0.3109
6	Zo_SA_chr02A_6	chr02A	217941	218465	Zo_SB_chr02B_7	chr02B	172524	176381	0.1559	0.3133	0.16	0.2987
6	Zo_SA_chr02A_9	chr02A	383302	388851	Zo_SB_chr02B_14	chr02B	361653	364346	0.2529	0.5308	0.2516	0.6219
6	Zo_SA_chr02A_17	chr02A	558184	562898	Zo_SB_chr02B_16	chr02B	525594	527820	0.2583	0.3365	0.2607	0.33
6	Zo_SA_chr02A_18	chr02A	590455	599143	Zo_SB_chr02B_18	chr02B	598149	599225	0.0165	0.0673	0.0169	0.0632
6	Zo_SA_chr02A_19	chr02A	689358	697983	Zo_SB_chr02B_21	chr02B	793615	801825	0.077	0.0688	0.0792	0.0633
6	Zo_SA_chr02A_20	chr02A	720465	732994	Zo_SB_chr02B_22	chr02B	810934	824028	0.0029	0.0101	0.0031	0.0085
6	Zo_SA_chr02A_21	chr02A	757503	765622	Zo_SB_chr02B_23	chr02B	835717	849347	0.0495	0.0997	0.0477	0.1161
6	Zo_SA_chr02A_22	chr02A	766060	766377	Zo_SB_chr02B_24	chr02B	850018	850335	0.0216	0.1216	0.0197	0.1768
6	Zo_SA_chr02A_23	chr02A	769883	784895	Zo_SB_chr02B_25	chr02B	854803	871080	0.01	0.0368	0.0108	0.0299
6	Zo_SA_chr02A_24	chr02A	802170	802838	Zo_SB_chr02B_26	chr02B	877847	878500	0.0149	0.0478	0.0143	0.0541
6	Zo_SA_chr02A_25	chr02A	805974	810651	Zo_SB_chr02B_27	chr02B	887381	891766	0.0035	0.0334	0.0037	0.0279
6	Zo_SA_chr02A_26	chr02A	839131	849790	Zo_SB_chr02B_28	chr02B	926210	936874	0.0005	0.0179	0.0006	0.0137
6	Zo_SA_chr02A_27	chr02A	851339	864135	Zo_SB_chr02B_29	chr02B	938769	951374	0.0012	0.0171	0.0013	0.016
6	Zo_SA_chr02A_28	chr02A	864420	867514	Zo_SB_chr02B_30	chr02B	952311	955405	0.0156	0.038	0.0149	0.0449
6	Zo_SA_chr02A_29	chr02A	889124	900023	Zo_SB_chr02B_31	chr02B	973401	976437	0.0422	0.0763	0.0434	0.0701
6	Zo_SA_chr02A_30	chr02A	900455	908015	Zo_SB_chr02B_32	chr02B	978167	985827	0.0077	0.0639	0.0079	0.0608
6	Zo_SA_chr02A_31	chr02A	911903	914194	Zo_SB_chr02B_33	chr02B	989376	991673	0.0093	0.0348	0.01	0.029
6	Zo_SA_chr02A_32	chr02A	973744	974543	Zo_SB_chr02B_36	chr02B	1049771	1052054	0.041	0.0489	0.0395	0.0569
6	Zo_SA_chr02A_33	chr02A	998418	1004504	Zo_SB_chr02B_37	chr02B	1069531	1075626	0.0035	0.0097	0.0037	0.0081
6	Zo_SA_chr02A_34	chr02A	1006628	1010235	Zo_SB_chr02B_38	chr02B	1078177	1081788	0.0041	0.0343	0.004	0.0377
6	Zo_SA_chr02A_35	chr02A	1012457	1013566	Zo_SB_chr02B_39	chr02B	1082985	1085342	0.0852	0.1686	0.0846	0.1812
6	Zo_SA_chr02A_36	chr02A	1014076	1019130	Zo_SB_chr02B_41	chr02B	1093776	1096768	0.0471	0.1341	0.0467	0.1401
6	Zo_SA_chr02A_37	chr02A	1030144	1032057	Zo_SB_chr02B_42	chr02B	1106754	1108667	0.009	0.0434	0.0089	0.0446
6	Zo_SA_chr02A_38	chr02A	1030301	1035905	Zo_SB_chr02B_43	chr02B	1106911	1112532	0.0	0.0359	-0.0	0.0291
