Block	geneID1	chr1	start_pos1	end_pos1	geneID2	chr2	start_pos2	end_pos2	ka_NG86	ks_NG86	ka_YN00	ks_YN00	value_x	value_y	slope	outlier
6	Zo_SA_chr02A_2255	chr02A	124189130	124189939	Zo_SB_chr02B_2227	chr02B	108279795	108280619	0.0086	0.0323	0.0078	0.0436	124190000	108280207	0.871895	0.871895
6	Zo_SA_chr02A_2256	chr02A	124201796	124210391	Zo_SB_chr02B_2228	chr02B	108315243	108319191	0.0602	0.0763	0.0585	0.0834	124206000	108317217	0.872077	0.872077
6	Zo_SA_chr02A_2257	chr02A	124210988	124242595	Zo_SB_chr02B_2229	chr02B	108319754	108355095	0.0168	0.0266	0.0162	0.03	124227000	108337000	0.872094	0.872094
6	Zo_SA_chr02A_2258	chr02A	124247587	124248699	Zo_SB_chr02B_2230	chr02B	108360318	108364227	0.4576	0.928	0.4579	1.0972	124248143	108362000	0.872144	0.872144
6	Zo_SA_chr02A_2260	chr02A	124354418	124386044	Zo_SB_chr02B_2231	chr02B	108445135	108463191	0.0074	0.0159	0.0072	0.0171	124370231	108454163	0.872027	0.872027
6	Zo_SA_chr02A_2261	chr02A	124417211	124418261	Zo_SB_chr02B_2232	chr02B	108482937	108483974	0.003	0.0051	0.0028	0.0068	124417736	108483000	0.871929	0.871929
6	Zo_SA_chr02A_2262	chr02A	124470262	124481059	Zo_SB_chr02B_2233	chr02B	108560804	108569164	0.0136	0.0295	0.0135	0.03	124476000	108564984	0.872178	0.872178
6	Zo_SA_chr02A_2263	chr02A	124480632	124484101	Zo_SB_chr02B_2234	chr02B	108569639	108573142	0.0089	0.0156	0.0093	0.0142	124482000	108571000	0.872183	0.872183
6	Zo_SA_chr02A_2264	chr02A	124527315	124533956	Zo_SB_chr02B_2235	chr02B	108601281	108607899	0.0059	0.0126	0.0059	0.0123	124531000	108604590	0.872111	0.872111
6	Zo_SA_chr02A_2265	chr02A	124583365	124589286	Zo_SB_chr02B_2236	chr02B	108655987	108661953	0.0033	0.0128	0.0034	0.011	124586000	108658970	0.872158	0.872158
6	Zo_SA_chr02A_2266	chr02A	124620107	124620553	Zo_SB_chr02B_2237	chr02B	108680987	108691229	0.0438	0.0605	0.0451	0.0575	124620330	108686108	0.872138	0.872138
6	Zo_SA_chr02A_2267	chr02A	124633837	124638224	Zo_SB_chr02B_2238	chr02B	108700917	108704268	0.0035	0.0111	0.0037	0.0092	124636000	108703000	0.87216	0.87216
6	Zo_SA_chr02A_2268	chr02A	124645357	124650796	Zo_SB_chr02B_2239	chr02B	108712877	108715012	0.0039	0	0.0042	0	124648000	108714000	0.872167	0.872167
6	Zo_SA_chr02A_2269	chr02A	124648499	124656187	Zo_SB_chr02B_2240	chr02B	108716914	108722263	0.0024	0.0254	0.0024	0.0234	124652343	108720000	0.872182	0.872182
6	Zo_SA_chr02A_2270	chr02A	124669430	124670802	Zo_SB_chr02B_2241	chr02B	108735316	108736500	0.0775	0.1408	0.0709	0.1981	124670116	108735908	0.872189	0.872189
6	Zo_SA_chr02A_2271	chr02A	124727165	124744812	Zo_SB_chr02B_2242	chr02B	108773050	108773628	0.0095	0.0198	0.008	0.0412	124736000	108773339	0.872029	0.872029
6	Zo_SA_chr02A_2273	chr02A	124785699	124789402	Zo_SB_chr02B_2243	chr02B	108792895	108796033	0.0014	0.0336	0.0014	0.0319	124788000	108794464	0.871837	0.871837
6	Zo_SA_chr02A_2274	chr02A	124859807	124860247	Zo_SB_chr02B_2244	chr02B	108814105	108814545	0.0122	0.019	0.0111	0.0268	124860027	108814325	0.87149	0.87149
6	Zo_SA_chr02A_2275	chr02A	124862078	124863856	Zo_SB_chr02B_2245	chr02B	108815997	108818555	0.0093	0.0471	0.0095	0.045	124862967	108817276	0.871494	0.871494
6	Zo_SA_chr02A_2276	chr02A	124927206	124928733	Zo_SB_chr02B_2246	chr02B	108868254	108870513	0.0177	0.0246	0.0168	0.03	124928000	108869000	0.871457	0.871457
6	Zo_SA_chr02A_2277	chr02A	124928770	124936654	Zo_SB_chr02B_2247	chr02B	108871319	108878227	0.1266	0.124	0.1225	0.1403	124932712	108874773	0.871467	0.871467
6	Zo_SA_chr02A_2278	chr02A	125092772	125114947	Zo_SB_chr02B_2250	chr02B	108965298	108991157	7e-04	0.0084	7e-04	0.0081	125104000	108978000	0.871102	0.871102
6	Zo_SA_chr02A_2279	chr02A	125115535	125121613	Zo_SB_chr02B_2251	chr02B	108991761	108997827	0.0287	0.0721	0.0283	0.0763	125118574	108994794	0.871132	0.871132
6	Zo_SA_chr02A_2280	chr02A	125138107	125139554	Zo_SB_chr02B_2252	chr02B	109068735	109070106	0.0175	0.0221	0.0181	0.0201	125139000	109069000	0.871587	0.871587
6	Zo_SA_chr02A_2281	chr02A	125142510	125145711	Zo_SB_chr02B_2253	chr02B	109073552	109076673	0.0171	0.0331	0.0182	0.0279	125144000	109075000	0.871596	0.871596
6	Zo_SA_chr02A_2284	chr02A	125250720	125251143	Zo_SB_chr02B_2254	chr02B	109130541	109133668	0.1559	0.2272	0.1608	0.2107	125251000	109132000	0.871308	0.871308
6	Zo_SA_chr02A_2286	chr02A	125329717	125330127	Zo_SB_chr02B_2256	chr02B	109195690	109196100	0	0.1122	0	0.1813	125329922	109195895	0.871268	0.871268
6	Zo_SA_chr02A_2287	chr02A	125331098	125331860	Zo_SB_chr02B_2257	chr02B	109197058	109197818	0.0093	0.0233	0.0089	0.027	125331479	109197438	0.871269	0.871269
6	Zo_SA_chr02A_2288	chr02A	125336458	125367050	Zo_SB_chr02B_2258	chr02B	109202409	109230686	0.3298	0.5914	0.325	0.6819	125351754	109217000	0.871281	0.871281
6	Zo_SA_chr02A_2289	chr02A	125397901	125398816	Zo_SB_chr02B_2259	chr02B	109261787	109262623	0.0077	0.0274	0.0071	0.0357	125398000	109262205	0.871321	0.871321
6	Zo_SA_chr02A_2292	chr02A	125633530	125636061	Zo_SB_chr02B_2263	chr02B	109468503	109471034	0.0141	0.0276	0.0128	0.0398	125635000	109470000	0.871333	0.871333
6	Zo_SA_chr02A_2294	chr02A	125706008	125708304	Zo_SB_chr02B_2264	chr02B	109540646	109543218	0.0206	0.0593	0.019	0.0825	125707156	109541932	0.871406	0.871406
6	Zo_SA_chr02A_2295	chr02A	125848932	125851230	Zo_SB_chr02B_2265	chr02B	109586463	109588634	0.0234	0.045	0.0214	0.0643	125850081	109588000	0.870779	0.870779
6	Zo_SA_chr02A_2297	chr02A	125987050	126001358	Zo_SB_chr02B_2266	chr02B	109701912	109706047	0.0555	0.0907	0.0519	0.1189	125994204	109704000	0.870707	0.870707
6	Zo_SA_chr02A_2298	chr02A	125995724	126004990	Zo_SB_chr02B_2267	chr02B	109706045	109712028	0.0605	0.3589	0.0597	0.3893	126000357	109709000	0.870704	0.870704
6	Zo_SA_chr02A_2299	chr02A	126053882	126058760	Zo_SB_chr02B_2268	chr02B	109787116	109822841	0.0291	0.031	0.0266	0.0462	126056321	109805000	0.871079	0.871079
6	Zo_SA_chr02A_2300	chr02A	126087855	126097094	Zo_SB_chr02B_2269	chr02B	109885927	109893750	0.0189	0.0483	0.0193	0.0453	126092000	109890000	0.871502	0.871502
6	Zo_SA_chr02A_2301	chr02A	126096652	126097083	Zo_SB_chr02B_2270	chr02B	109894414	109894845	0.0079	0.0226	0.0068	0.0449	126097000	109895000	0.87151	0.87151
6	Zo_SA_chr02A_2302	chr02A	126107295	126112592	Zo_SB_chr02B_2271	chr02B	109914175	109916829	0	0.0188	0	0.0211	126110000	109915502	0.871585	0.871585
6	Zo_SA_chr02A_2303	chr02A	126118792	126126414	Zo_SB_chr02B_2272	chr02B	109925235	109933376	0.0376	0.0603	0.0362	0.0704	126122603	109929000	0.871607	0.871607
6	Zo_SA_chr02A_2304	chr02A	126127124	126141606	Zo_SB_chr02B_2273	chr02B	109933616	109936990	0.011	0.0501	0.0111	0.0496	126134365	109935303	0.871573	0.871573
6	Zo_SA_chr02A_2305	chr02A	126159883	126160186	Zo_SB_chr02B_2275	chr02B	110007054	110007358	0.0136	0.0173	0.0122	0.0245	126160000	110007206	0.871966	0.871966
6	Zo_SA_chr02A_2306	chr02A	126226165	126235217	Zo_SB_chr02B_2277	chr02B	110063174	110072388	0.0066	0.034	0.0065	0.0358	126230691	110067781	0.871957	0.871957
6	Zo_SA_chr02A_2308	chr02A	126339797	126347233	Zo_SB_chr02B_2278	chr02B	110095431	110099077	0.1177	0.149	0.1157	0.1606	126343515	110097254	0.871412	0.871412
6	Zo_SA_chr02A_2309	chr02A	126417421	126420337	Zo_SB_chr02B_2279	chr02B	110136484	110139717	0.0084	0	0.0088	0	126418879	110138000	0.871216	0.871216
6	Zo_SA_chr02A_2310	chr02A	126428662	126435433	Zo_SB_chr02B_2280	chr02B	110143682	110150502	0.0282	0.0461	0.0292	0.042	126432000	110147092	0.871196	0.871196
6	Zo_SA_chr02A_2311	chr02A	126436177	126453868	Zo_SB_chr02B_2283	chr02B	110183188	110184220	0.0184	0.0695	0.0176	0.0796	126445000	110183704	0.871396	0.871396
6	Zo_SA_chr02A_2313	chr02A	126547095	126548372	Zo_SB_chr02B_2284	chr02B	110222558	110223736	0.013	0.0421	0.0131	0.0415	126548000	110223147	0.871001	0.871001
6	Zo_SA_chr02A_2314	chr02A	126562942	126567729	Zo_SB_chr02B_2287	chr02B	110243993	110249686	0	0.0177	0	0.0162	126565000	110247000	0.871067	0.871067
6	Zo_SA_chr02A_2315	chr02A	126627000	126632905	Zo_SB_chr02B_2288	chr02B	110264608	110271408	0	0.0221	0	0.018	126630000	110268008	0.870789	0.870789
6	Zo_SA_chr02A_2316	chr02A	126713973	126730658	Zo_SB_chr02B_2289	chr02B	110335034	110352138	0.0077	0.0279	0.0076	0.0284	126722000	110343586	0.870751	0.870751
6	Zo_SA_chr02A_2317	chr02A	126886514	126894422	Zo_SB_chr02B_2291	chr02B	110489385	110496146	0.0059	0.0081	0.0065	0.0063	126890468	110493000	0.870773	0.870773
6	Zo_SA_chr02A_2318	chr02A	126909442	126920314	Zo_SB_chr02B_2292	chr02B	110511975	110518943	0.0024	0.0246	0.0025	0.0203	126914878	110515459	0.870784	0.870784
6	Zo_SA_chr02A_2319	chr02A	126927879	126930999	Zo_SB_chr02B_2293	chr02B	110519907	110523020	0.0087	0.0069	0.0097	0.0053	126929439	110521000	0.870732	0.870732
6	Zo_SA_chr02A_2322	chr02A	127029481	127032543	Zo_SB_chr02B_2294	chr02B	110573077	110576139	5e-04	0.0016	5e-04	0.0014	127031012	110574608	0.870454	0.870454
6	Zo_SA_chr02A_2327	chr02A	127117214	127117885	Zo_SB_chr02B_2295	chr02B	110598290	110598961	0.0059	0.0581	0.0059	0.0583	127118000	110599000	0.87005	0.87005
6	Zo_SA_chr02A_2329	chr02A	127121870	127126087	Zo_SB_chr02B_2297	chr02B	110608676	110611926	0.0311	0.0291	0.0305	0.0311	127124000	110610301	0.870098	0.870098
6	Zo_SA_chr02A_2330	chr02A	127126638	127127913	Zo_SB_chr02B_2298	chr02B	110612459	110613733	0	0.0305	0	0.0302	127127000	110613096	0.870097	0.870097
6	Zo_SA_chr02A_2331	chr02A	127188206	127192886	Zo_SB_chr02B_2299	chr02B	110657652	110662317	0.0075	0.0333	0.0083	0.0257	127190546	110660000	0.870033	0.870033
6	Zo_SA_chr02A_2332	chr02A	127193584	127196349	Zo_SB_chr02B_2300	chr02B	110663261	110666028	9e-04	0.0204	0.001	0.0156	127195000	110665000	0.870039	0.870039
6	Zo_SA_chr02A_2333	chr02A	127196807	127201319	Zo_SB_chr02B_2301	chr02B	110666493	110670931	0.025	0.0724	0.026	0.0644	127199063	110668712	0.870043	0.870043
6	Zo_SA_chr02A_2334	chr02A	127246074	127264749	Zo_SB_chr02B_2302	chr02B	110697651	110710882	0.0032	0.0025	0.0034	0.002	127255000	110704000	0.869938	0.869938
6	Zo_SA_chr02A_2336	chr02A	127310285	127316140	Zo_SB_chr02B_2303	chr02B	110754965	110760752	0.0051	0.0447	0.005	0.0477	127313000	110758000	0.869964	0.869964
6	Zo_SA_chr02A_2338	chr02A	127375486	127384247	Zo_SB_chr02B_2304	chr02B	110774234	110780139	0.013	0.0308	0.0129	0.0314	127380000	110777000	0.86966	0.86966
6	Zo_SA_chr02A_2339	chr02A	127398396	127398739	Zo_SB_chr02B_2305	chr02B	110794630	110795413	0	0.0165	0	0.0343	127399000	110795000	0.869672	0.869672
6	Zo_SA_chr02A_2341	chr02A	127435046	127442021	Zo_SB_chr02B_2306	chr02B	110851329	110854048	0.066	0.0982	0.0565	0.1886	127439000	110853000	0.869852	0.869852
6	Zo_SA_chr02A_2342	chr02A	127458819	127459201	Zo_SB_chr02B_2307	chr02B	110860333	110860716	0.0736	0.0556	0.0675	0.0766	127459010	110861000	0.869774	0.869774
6	Zo_SA_chr02A_2343	chr02A	127461495	127464927	Zo_SB_chr02B_2308	chr02B	110862862	110865618	0.0097	0.0536	0.0101	0.0484	127463211	110864240	0.869774	0.869774
6	Zo_SA_chr02A_2344	chr02A	127481608	127495103	Zo_SB_chr02B_2309	chr02B	110900258	110901466	0.028	0.0274	0.0286	0.026	127488000	110900862	0.86989	0.86989
6	Zo_SA_chr02A_2345	chr02A	127500227	127502351	Zo_SB_chr02B_2310	chr02B	110909778	110911902	0.0079	0.0325	0.008	0.0303	127501289	110910840	0.86988	0.86988
6	Zo_SA_chr02A_2346	chr02A	127508104	127514392	Zo_SB_chr02B_2311	chr02B	110914790	110921052	0.0157	0.0234	0.0161	0.0216	127511248	110917921	0.869868	0.869868
6	Zo_SA_chr02A_2347	chr02A	127516004	127516708	Zo_SB_chr02B_2312	chr02B	110922587	110923276	0.0058	0.0307	0.0055	0.0381	127516356	110923000	0.869872	0.869872
6	Zo_SA_chr02A_2348	chr02A	127517440	127519542	Zo_SB_chr02B_2313	chr02B	110924008	110926284	0.0442	0.0887	0.0462	0.0792	127518491	110925146	0.869875	0.869875
6	Zo_SA_chr02A_2349	chr02A	127632972	127636980	Zo_SB_chr02B_2315	chr02B	110991357	110995506	0.001	0.0204	0.0011	0.016	127634976	110993000	0.869616	0.869616
6	Zo_SA_chr02A_2350	chr02A	127645294	127650421	Zo_SB_chr02B_2317	chr02B	111002723	111007834	0.0067	0.0076	0.0071	0.0062	127648000	111005000	0.869621	0.869621
6	Zo_SA_chr02A_2351	chr02A	127653815	127654919	Zo_SB_chr02B_2319	chr02B	111011979	111012725	0.0162	0.0641	0.0166	0.0605	127654367	111012352	0.869632	0.869632
6	Zo_SA_chr02A_2352	chr02A	127728161	127751564	Zo_SB_chr02B_2322	chr02B	111037299	111055582	0.0311	0.0656	0.0305	0.0712	127740000	111046000	0.869317	0.869317
6	Zo_SA_chr02A_2353	chr02A	127752711	127759626	Zo_SB_chr02B_2323	chr02B	111056985	111063778	0.0013	0.0235	0.0013	0.0197	127756000	111060000	0.869315	0.869315
6	Zo_SA_chr02A_2355	chr02A	127818608	127819722	Zo_SB_chr02B_2324	chr02B	111102941	111104059	0.0129	0.0172	0.012	0.022	127819165	111103500	0.869224	0.869224
6	Zo_SA_chr02A_2356	chr02A	127888879	127903178	Zo_SB_chr02B_2325	chr02B	111143471	111166945	0.0618	0.073	0.0602	0.0802	127896000	111155208	0.869106	0.869106
6	Zo_SA_chr02A_2358	chr02A	128189211	128191421	Zo_SB_chr02B_2328	chr02B	111283513	111285315	0	0.033	0	0.0325	128190316	111284414	0.868119	0.868119
6	Zo_SA_chr02A_2359	chr02A	128197049	128197741	Zo_SB_chr02B_2329	chr02B	111290908	111291726	0.0038	0.024	0.0036	0.0319	128197395	111291317	0.868125	0.868125
6	Zo_SA_chr02A_2360	chr02A	128198533	128202301	Zo_SB_chr02B_2330	chr02B	111292527	111296234	0.0052	0.0118	0.0054	0.0103	128200417	111294000	0.868128	0.868128
6	Zo_SA_chr02A_2364	chr02A	128289917	128304131	Zo_SB_chr02B_2332	chr02B	111355793	111362724	0.0073	0.0274	0.0079	0.0208	128297024	111359000	0.86798	0.86798
6	Zo_SA_chr02A_2366	chr02A	128338043	128339196	Zo_SB_chr02B_2333	chr02B	111398459	111400320	0.0031	0.0197	0.0032	0.0173	128339000	111399000	0.868011	0.868011
6	Zo_SA_chr02A_2368	chr02A	128362580	128379519	Zo_SB_chr02B_2334	chr02B	111417214	111434187	0.0352	0.0583	0.035	0.0598	128371000	111426000	0.867997	0.867997
6	Zo_SA_chr02A_2369	chr02A	128412646	128421141	Zo_SB_chr02B_2335	chr02B	111474789	111476820	0.0319	0.0378	0.0313	0.04	128417000	111476000	0.868077	0.868077
6	Zo_SA_chr02A_2370	chr02A	128423297	128426649	Zo_SB_chr02B_2336	chr02B	111476835	111486744	0.0192	0.0653	0.02	0.0577	128424973	111482000	0.868069	0.868069
6	Zo_SA_chr02A_2371	chr02A	128431356	128431945	Zo_SB_chr02B_2337	chr02B	111490845	111491432	0	0.0233	0	0.0246	128432000	111491000	0.868097	0.868097
6	Zo_SA_chr02A_2372	chr02A	128433104	128438042	Zo_SB_chr02B_2338	chr02B	111492584	111498008	0.0074	0.026	0.0078	0.0222	128435573	111495296	0.868103	0.868103
6	Zo_SA_chr02A_2374	chr02A	128448875	128450610	Zo_SB_chr02B_2339	chr02B	111507813	111509587	0.0028	0.0127	0.0027	0.014	128450000	111508700	0.868112	0.868112
6	Zo_SA_chr02A_2375	chr02A	128466866	128468140	Zo_SB_chr02B_2340	chr02B	111513066	111517739	0.0067	0.0305	0.0068	0.0291	128467503	111515000	0.868044	0.868044
6	Zo_SA_chr02A_2377	chr02A	128570679	128576973	Zo_SB_chr02B_2341	chr02B	111622673	111623945	0.0495	0.0671	0.0491	0.069	128573826	111623309	0.868165	0.868165
6	Zo_SA_chr02A_2379	chr02A	128624759	128626372	Zo_SB_chr02B_2342	chr02B	111682555	111684195	0.0525	0.0773	0.0536	0.074	128626000	111683375	0.868283	0.868283
6	Zo_SA_chr02A_2383	chr02A	128718033	128723745	Zo_SB_chr02B_2346	chr02B	111766462	111772169	0.0049	0.0065	0.0052	0.0053	128720889	111769000	0.868308	0.868308
6	Zo_SA_chr02A_2384	chr02A	128724492	128732113	Zo_SB_chr02B_2347	chr02B	111772920	111789995	0.0068	0.0381	0.0073	0.0311	128728000	111781000	0.868352	0.868352
6	Zo_SA_chr02A_2385	chr02A	128810394	128811164	Zo_SB_chr02B_2349	chr02B	111855373	111856143	0.007	0.0104	0.0069	0.0111	128810779	111855758	0.868373	0.868373
6	Zo_SA_chr02A_2386	chr02A	128927688	128928458	Zo_SB_chr02B_2350	chr02B	111931615	111932370	0.0358	0.0527	0.0384	0.0438	128928073	111932000	0.868174	0.868174
6	Zo_SA_chr02A_2389	chr02A	129242726	129243460	Zo_SB_chr02B_2355	chr02B	112098822	112099589	0.0163	0.0234	0.0172	0.02	129243093	112099000	0.867352	0.867352
6	Zo_SA_chr02A_2391	chr02A	129385914	129386599	Zo_SB_chr02B_2356	chr02B	112100758	112101560	0.0028	0.0094	0.0031	0.0075	129386000	112101159	0.866407	0.866407
6	Zo_SA_chr02A_2392	chr02A	129425529	129427542	Zo_SB_chr02B_2359	chr02B	112130423	112132515	0.013	0.0294	0.0118	0.0435	129427000	112131469	0.866372	0.866372
6	Zo_SA_chr02A_2394	chr02A	129443420	129455443	Zo_SB_chr02B_2361	chr02B	112140733	112157969	0.0068	0.024	0.0069	0.023	129449000	112149351	0.866356	0.866356
6	Zo_SA_chr02A_2395	chr02A	129458436	129459422	Zo_SB_chr02B_2362	chr02B	112188707	112189693	0.0075	0.0443	0.007	0.061	129458929	112189200	0.866601	0.866601
6	Zo_SA_chr02A_2396	chr02A	129492336	129495559	Zo_SB_chr02B_2363	chr02B	112221303	112224136	0.0015	0.0343	0.0015	0.0366	129494000	112223000	0.866625	0.866625
6	Zo_SA_chr02A_2397	chr02A	129497454	129500391	Zo_SB_chr02B_2364	chr02B	112227638	112230577	0.0041	0.019	0.0044	0.0157	129499000	112229000	0.866641	0.866641
6	Zo_SA_chr02A_2398	chr02A	129507523	129510154	Zo_SB_chr02B_2365	chr02B	112236398	112239039	0.0105	0.0426	0.0104	0.0445	129509000	112238000	0.866641	0.866641
6	Zo_SA_chr02A_2399	chr02A	129550769	129587519	Zo_SB_chr02B_2366	chr02B	112248832	112270958	0.0078	0.0186	0.0079	0.0177	129569144	112259895	0.866409	0.866409
6	Zo_SA_chr02A_2400	chr02A	129606536	129608469	Zo_SB_chr02B_2367	chr02B	112278016	112279709	0.0709	0.1099	0.0718	0.1076	129608000	112279000	0.866299	0.866299
6	Zo_SA_chr02A_2401	chr02A	129622587	129625240	Zo_SB_chr02B_2368	chr02B	112308782	112311440	0.0774	0.1225	0.0779	0.1213	129624000	112310111	0.86643	0.86643
6	Zo_SA_chr02A_2403	chr02A	129652006	129652329	Zo_SB_chr02B_2369	chr02B	112360528	112360854	0.0169	0	0.0173	0	129652000	112360691	0.866632	0.866632
6	Zo_SA_chr02A_2405	chr02A	129712566	129712859	Zo_SB_chr02B_2370	chr02B	112390640	112390933	0.0044	0.0162	0.0037	0.0461	129713000	112391000	0.866459	0.866459
6	Zo_SA_chr02A_2406	chr02A	129731275	129732153	Zo_SB_chr02B_2371	chr02B	112408939	112409950	0.0141	0.0145	0.0145	0.0133	129731714	112409000	0.866476	0.866476
6	Zo_SA_chr02A_2407	chr02A	129734153	129736754	Zo_SB_chr02B_2372	chr02B	112411234	112413853	0.0123	0.011	0.0129	0.0097	129735000	112413000	0.866475	0.866475
6	Zo_SA_chr02A_2408	chr02A	129788905	129815679	Zo_SB_chr02B_2373	chr02B	112477395	112504802	0.0324	0.0505	0.0322	0.0515	129802292	112491000	0.866634	0.866634
6	Zo_SA_chr02A_2409	chr02A	129824101	129874001	Zo_SB_chr02B_2375	chr02B	112509847	112547120	0.0128	0.0434	0.0133	0.0387	129849051	112528000	0.86661	0.86661
6	Zo_SA_chr02A_2410	chr02A	129933989	129938565	Zo_SB_chr02B_2377	chr02B	112556628	112561257	0.018	0.0475	0.0185	0.0439	129936277	112559000	0.866263	0.866263
6	Zo_SA_chr02A_2412	chr02A	130046288	130047067	Zo_SB_chr02B_2378	chr02B	112635489	112637616	0.0078	0.013	0.0072	0.0183	130047000	112637000	0.866124	0.866124
6	Zo_SA_chr02A_2413	chr02A	130222442	130222765	Zo_SB_chr02B_2379	chr02B	112769200	112769523	0	0	0	0	130223000	112769000	0.865974	0.865974
6	Zo_SA_chr02A_2415	chr02A	130354206	130356175	Zo_SB_chr02B_2380	chr02B	112842859	112845135	0.005	0.021	0.0046	0.0268	130355000	112843997	0.865666	0.865666
6	Zo_SA_chr02A_2417	chr02A	130412798	130415128	Zo_SB_chr02B_2382	chr02B	112904818	112907152	0.0096	0.0281	0.0102	0.0241	130413963	112905985	0.865751	0.865751
6	Zo_SA_chr02A_2418	chr02A	130489096	130532160	Zo_SB_chr02B_2384	chr02B	112990596	113031270	0.0228	0.0397	0.0223	0.0432	130510628	113010933	0.865914	0.865914
6	Zo_SA_chr02A_2420	chr02A	130533740	130537610	Zo_SB_chr02B_2385	chr02B	113032839	113036610	0.0022	0.0307	0.0024	0.0255	130535675	113035000	0.86593	0.86593
6	Zo_SA_chr02A_2421	chr02A	130539920	130547124	Zo_SB_chr02B_2386	chr02B	113050996	113058013	0.243	0.3711	0.2436	0.3728	130543522	113055000	0.866029	0.866029
6	Zo_SA_chr02A_2422	chr02A	130591869	130614733	Zo_SB_chr02B_2387	chr02B	113098563	113125785	0.0375	0.0742	0.0366	0.0816	130603301	113112174	0.866074	0.866074
6	Zo_SA_chr02A_2424	chr02A	130614968	130616628	Zo_SB_chr02B_2389	chr02B	113133245	113133694	0.4409	0.6606	0.4332	0.7379	130615798	113133000	0.866155	0.866155
6	Zo_SA_chr02A_2425	chr02A	130658934	130660186	Zo_SB_chr02B_2390	chr02B	113226444	113227686	0.0014	0.0101	0.0013	0.0175	130659560	113227065	0.866581	0.866581
6	Zo_SA_chr02A_2426	chr02A	130725332	130733419	Zo_SB_chr02B_2391	chr02B	113359666	113374503	0.0123	0.0341	0.0122	0.0351	130729000	113367000	0.867189	0.867189
6	Zo_SA_chr02A_2427	chr02A	130827558	130832205	Zo_SB_chr02B_2394	chr02B	113470474	113474853	0.0021	0.0257	0.0023	0.0203	130830000	113473000	0.86733	0.86733
6	Zo_SA_chr02A_2428	chr02A	130913047	130923449	Zo_SB_chr02B_2395	chr02B	113561912	113572206	0.0037	0.0038	0.0037	0.0039	130918248	113567059	0.867465	0.867465
6	Zo_SA_chr02A_2429	chr02A	130942572	130952080	Zo_SB_chr02B_2396	chr02B	113602305	113611798	0	0	0	0	130947326	113607000	0.867578	0.867578
6	Zo_SA_chr02A_2430	chr02A	130995526	130998617	Zo_SB_chr02B_2398	chr02B	113647960	113649996	0.1309	0.2033	0.129	0.2156	130997000	113648978	0.867569	0.867569
6	Zo_SA_chr02A_2431	chr02A	131027532	131039849	Zo_SB_chr02B_2400	chr02B	113680439	113692872	0.0011	0.0071	0.0011	0.0069	131034000	113687000	0.867614	0.867614
6	Zo_SA_chr02A_2433	chr02A	131156490	131158400	Zo_SB_chr02B_2402	chr02B	114049900	114051800	0.1046	0.1555	0.1035	0.1617	131157445	114050850	0.869572	0.869572
6	Zo_SA_chr02A_2434	chr02A	131196741	131198158	Zo_SB_chr02B_2403	chr02B	114109892	114111306	0	0.0073	0	0.0064	131197000	114110599	0.869762	0.869762
6	Zo_SA_chr02A_2435	chr02A	131198329	131212163	Zo_SB_chr02B_2404	chr02B	114111367	114124485	0.0032	0.0112	0.0033	0.0107	131205246	114117926	0.869766	0.869766
6	Zo_SA_chr02A_2437	chr02A	131258341	131259004	Zo_SB_chr02B_2405	chr02B	114174370	114175036	0	0.0218	0	0.0192	131259000	114174703	0.869845	0.869845
6	Zo_SA_chr02A_2439	chr02A	131280606	131298150	Zo_SB_chr02B_2406	chr02B	114176887	114188587	0.4726	0.5792	0.4614	0.6707	131289378	114182737	0.869703	0.869703
6	Zo_SA_chr02A_2440	chr02A	131410309	131421801	Zo_SB_chr02B_2407	chr02B	114262010	114265060	0.0944	0.2217	0.093	0.2402	131416055	114263535	0.869479	0.869479
6	Zo_SA_chr02A_2441	chr02A	131422242	131435646	Zo_SB_chr02B_2408	chr02B	114275995	114287766	0.0499	0.0681	0.0482	0.0776	131428944	114282000	0.869534	0.869534
6	Zo_SA_chr02A_2442	chr02A	131464139	131470135	Zo_SB_chr02B_2410	chr02B	114351787	114357870	0.0205	0.0319	0.02	0.0351	131467137	114355000	0.869836	0.869836
6	Zo_SA_chr02A_2443	chr02A	131488994	131492029	Zo_SB_chr02B_2411	chr02B	114373820	114376909	0.0318	0.0522	0.0282	0.0933	131491000	114375000	0.869837	0.869837
6	Zo_SA_chr02A_2444	chr02A	131518703	131520596	Zo_SB_chr02B_2412	chr02B	114388409	114390285	0.0039	0.0132	0.004	0.0123	131520000	114389347	0.869751	0.869751
6	Zo_SA_chr02A_2445	chr02A	131554490	131555575	Zo_SB_chr02B_2413	chr02B	114407963	114409114	0.0025	0.0072	0.0025	0.0068	131555000	114409000	0.869663	0.869663
6	Zo_SA_chr02A_2447	chr02A	131607668	131608635	Zo_SB_chr02B_2414	chr02B	114420929	114421899	0.0088	0.0064	0.008	0.009	131608000	114421414	0.86941	0.86941
6	Zo_SA_chr02A_2448	chr02A	131616430	131630266	Zo_SB_chr02B_2415	chr02B	114424920	114438943	0.0085	0.0183	0.0091	0.0151	131623348	114432000	0.869389	0.869389
6	Zo_SA_chr02A_2449	chr02A	131631998	131634028	Zo_SB_chr02B_2416	chr02B	114440547	114442571	0.0069	0.0274	0.0064	0.035	131633013	114441559	0.869399	0.869399
